sap_id,streetlight_model,streetlight_type,streetlight_wattage,streetlight_voltage,lng,lat,location_description
SS-010715-003,GATEWAY,LED,81,240,-117.1589638,32.71352458,F ST E/O 6TH AV 129' S/S
SS-000250-005,POSTTOP,LED,81,120,-117.1584441,32.7132355,7TH AV N/O G ST 179' W/S
SS-000250-003,POSTTOP,LED,81,120,-117.1584145,32.71281175,7TH AV N/O G ST 86' W/S
SS-000251-005,POSTTOP,LED,81,120,-117.1584167,32.71221698,7TH AV S/O G ST 126' W/S
SS-000251-003,POSTTOP,LED,81,120,-117.1584248,32.71199807,7TH AV N/O MARKET ST 181' W/S
SS-000251-002,POSTTOP,LED,81,120,-117.1582164,32.7118894,7TH AV N/O MARKET ST 142' E/S
SS-000251-001,POSTTOP,LED,81,120,-117.1584059,32.71178913,7TH AV N/O MARKET ST 95' W/S
SS-000249-007,POSTTOP,LED,81,120,-117.1582544,32.71417852,7TH AV S/O E ST 180' E/S
SS-000249-006,POSTTOP,LED,81,120,-117.1584202,32.71404308,7TH AV N/O F ST 151' W/S
SS-000250-008,POSTTOP,LED,81,,-117.1582284,32.71340612,7TH AV S/O F ST 86' E/S
SS-000250-006,POSTTOP,LED,81,120,-117.1582285,32.71314553,7TH AV S/O F ST 173' E/S
SS-000250-004,POSTTOP,LED,81,120,-117.1582282,32.71293856,7TH AV N/O G ST 126' E/S
,GATEWAY,LED,81,240,-117.1578242,32.71375007,F ST W/O 7TH AV 125' N/S
SS-010715-006,GATEWAY,LED,81,240,-117.1589311,32.7137024,F ST E/O 6TH AV 64' N/S
SS-000249-009,POSTTOP,LED,81,120,-117.1582453,32.71441691,7TH AV S/O E ST 83' E/S 1
SS-000249-008,POSTTOP,LED,81,120,-117.1584411,32.71429956,7TH AV S/O E ST 127' W/S
SS-010716-005,GATEWAY,LED,81,240,-117.1576611,32.71355469,F ST W/O 8TH AV 65' S/S
SS-010716-004,GATEWAY,LED,81,240,-117.1578274,32.71371267,F ST W/O 8TH AV 121' N/S
SS-010716-003,GATEWAY,LED,81,240,-117.1579723,32.71354115,F ST E/O 7TH AV 122' S/S
,GATEWAY,LED,81,240,-117.1580931,32.71371169,F ST E/O 7TH AV 80' N/S
SS-010715-005,GATEWAY,LED,81,240,-117.158586,32.71356053,F ST W/O 7TH AV 93' S/S
SS-000096-004,POSTTOP,LED,81,120,-117.1618593,32.71235155,3RD AV S/O G ST 100' E/S
SS-010717-002,GATEWAY,LED,81,240,-117.1571934,32.71371499,F ST E/O 8TH AV 85' N/S
SS-027109-005,POSTTOP,LED,81,120,-117.1656951,32.71212214,UNION ST S/O G ST 148' W/S
SS-027109-004,POSTTOP,LED,81,120,-117.1657019,32.71189092,UNION ST N/O MARKET ST 159' W/S
SS-010717-003,GATEWAY,LED,81,240,-117.1571093,32.71353849,F STREET E/O 9TH AVE 119'  S/S
SS-000251-004,POSTTOP,LED,81,120,-117.1582134,32.71212477,7TH AV S/O G ST 158' E/S
SS-000244-005,POSTTOP,LED,81,120,-117.1582767,32.71963261,7TH AV S/O ASH ST 100' E/S
SS-000244-002,POSTTOP,LED,81,120,-117.1584747,32.71907961,7TH AV N/O A ST 75' W/S
SS-000244-003,POSTTOP,LED,81,120,-117.1584831,32.71932015,7TH AV N/O A ST 150' W/S
SS-000244-001,POSTTOP,LED,81,120,-117.1582494,32.71910444,7TH AV N/O A ST 100' E/S
,GATEWAY,LED,81,120,-117.1637083,32.7129176,1ST AVE N/O G ST 120' E/S NORTH
SS-010716-002,GATEWAY,LED,81,240,-117.1580898,32.71374221,F ST W/O 7TH AV 82' N/S S
SS-010715-004,GATEWAY,LED,81,240,-117.1586572,32.71372061,F ST W/O 7TH AV 82' N/S N
SS-000251-006,POSTTOP,LED,81,120,-117.1582262,32.71232957,7TH AV S/O G ST 91' E/S
SS-000033-003,GATEWAY,LED,81,120,-117.1637146,32.71289408,1ST AVE N/O G ST 120' E/S SOUTH
SS-014366-004,POSTTOP,,0,,-117.1621894,32.70945007,J ST W/O 3RD AV 75' N/S
SS-000141-001,GASLAMP,,0,,-117.1611434,32.70960432,4TH AV N/O J ST 1W
SS-000140-004,GASLAMP,,0,,-117.1609425,32.71077614,4TH AV S/O MARKET ST 165' E/S
SS-000140-005,GASLAMP,,0,,-117.1609479,32.71099506,4TH AV S/O MARKET ST 105' E/S LT 3
SX-014178-003,GASLAMP,,0,,-117.160964,32.71117786,4TH AV S/O MARKET ST 50' W/S
SX-014178-004,GASLAMP,,0,,-117.1611561,32.71131999,4TH AV S/O MARKET ST 50' W/S
SS-000140-006,GASLAMP,,0,,-117.1611571,32.71109661,4TH AV S/O MARKET ST 120' W/S
,GASLAMP,,0,,-117.1595109,32.71139696,6TH AV N/O MARKET ST 89' W/S 1
SS-014275-002,Chinese Lantern,,0,,-117.1595418,32.71034632,ISLAND AV E/O 5TH 130' S/S
,GASLAMP,,,,-117.1596195,32.70929254,J ST E/O 6TH AV 118 S/S
SS-000186-003,GASLAMP,,0,,-117.1599902,32.70930104,5TH AV S/O J ST 2E
SS-015390-002,GASLAMP,,0,,-117.1595963,32.7072455,L ST W/O 6TH AV 90' S/S 5
SS-014809-003,GASLAMP,,0,,-117.1608019,32.70839366,4TH AV N/O K ST 20' E/S 5
SS-014368-002,GASLAMP,,0,,-117.1607499,32.70928995,J ST W/O 4TH 1S
SS-000185-004,GASLAMP,,0,,-117.1602176,32.71007384,5TH AV S/O ISLAND ST 125' W/S
SS-000184-002,GASLAMP,,0,,-117.160227,32.71087865,5TH AV N/O MARKET ST 210' W/S LT 4
SS-000040-001,POSTTOP,,0,,-117.1634487,32.70875846,1ST AV N/O HARBOR DR 1W 2
SS-000192-002,POSTTOP,,0,,-117.1603236,32.70696175,5TH AV S/O MARKET 100' E/S-CTR LT
SS-013026-002,POSTTOP,HPS,400,,-117.1597697,32.70683556,HARBOR DR E/O 5TH AV 277' S/S
SS-029836-001,POSTTOP,HPS,250,,-117.165733,32.7095502,FRONT ST N/O HARBOR DR 360' W/S 1
SS-000142-004,GASLAMP,,0,,-117.1609366,32.70913582,4TH AV S/O J ST 40' E/S 4
SS-000142-006,GASLAMP,,0,,-117.1609366,32.70889433,
SX-014458-001,GASLAMP,,0,,-117.1611159,32.70844577,4TH AV @ K ST NWN
SS-000142-001,GASLAMP,,0,,-117.1611253,32.70885177,4TH AV N/O K ST 1W
,GASLAMP,,,,-117.1610992,32.70908748,
SS-000142-005,GASLAMP,HPS,150,,-117.1611184,32.70865511,
SS-017565-001,GASLAMP,,,,-117.1614958,32.71135255,MARKET ST W/O 4TH 110' S/S
,GASLAMP,,,,-117.1612038,32.70909651,
,GASLAMP,,,,-117.1612628,32.70909425,
,GASLAMP,,,,-117.1612065,32.7090604,
,GASLAMP,,,,-117.1611448,32.70909651,
,GASLAMP,,,,-117.1611448,32.70885276,
,GASLAMP,,,,-117.1611636,32.70885276,
,GASLAMP,,,,-117.161185,32.70886179,
,GASLAMP,,,,-117.1611797,32.70883696,
,GASLAMP,,,,-117.1608712,32.70888887,
,GASLAMP,,,,-117.1609034,32.7088979,
,GASLAMP,,,,-117.160831,32.70891596,
,GASLAMP,,,,-117.1608283,32.7088821,
SS-000142-002,GASLAMP,,,,-117.1608955,32.70872133,4TH AV S/O MARKET ST 105' E/S LT 2
SS-000142-002,GASLAMP,,,,-117.1608652,32.70867523,4TH AV S/O J ST 100' E/S 2
SS-000142-002,GASLAMP,,0,,-117.1608435,32.70872013,4TH AV S/O J ST 100' E/S 3
,GASLAMP,,,,-117.1608294,32.70871069,4TH AV S/O MARKET ST 105' E/S - CTR LT
SS-000142-002,GASLAMP,,,,-117.1607923,32.70867214,4TH AV S/O J ST 100' E/S
,GASLAMP,,,,-117.1611716,32.70864964,
,GASLAMP,,,,-117.1611877,32.70865416,
,GASLAMP,,,,-117.1611984,32.70866093,
,GASLAMP,,,,-117.1612145,32.70866318,
,GASLAMP,,,,-117.1611287,32.70846006,
,GASLAMP,,,,-117.1611475,32.70848038,
,GASLAMP,,,,-117.1611582,32.70850295,
,GASLAMP,,,,-117.1611716,32.7084894,
SS-000142-003,GASLAMP,,,,-117.1609227,32.70856252,4TH AV N/O K ST 60' E/S 3
SS-000142-003,GASLAMP,,,,-117.1609001,32.70853387,4TH AV N/O K ST 60' E/S 4
SS-000142-003,GASLAMP,,,,-117.1608527,32.70855634,4TH AV N/O K ST 60' E/S 2
SS-000142-003,GASLAMP,,,,-117.1608342,32.70852467,4TH AV N/O K ST 60' E/S 5
SS-000142-003,GASLAMP,,0,,-117.1608811,32.70854861,4TH AV N/O K ST 60' E/S
SS-000142-006,GASLAMP,,,,-117.1607835,32.70840485,4TH AV N/O K ST 20' E/S 3
SS-000142-006,GASLAMP,,,,-117.1607633,32.70842225,4TH AV N/O K ST 20' E/S 2
SS-000142-006,GASLAMP,,,,-117.1608041,32.70843464,4TH AV N/O K ST 20' E/S
SS-000142-006,GASLAMP,,,,-117.1607626,32.70844742,4TH AV N/O K ST 20' E/S 4
,GASLAMP,,,,-117.1606325,32.70840364,
SS-014809-002,GASLAMP,,,,-117.1606569,32.70842047,
SS-014809-002,GASLAMP,,,,-117.1606105,32.7084387,
SS-014809-002,GASLAMP,,,,-117.1606427,32.7084689,
SS-014809-002,GASLAMP,,,,-117.1606336,32.70843508,
SS-014809-001,GASLAMP,,0,,-117.1604316,32.70844529,K ST E/O 4TH AV 140' N/S
SS-014809-001,GASLAMP,,,,-117.160461,32.7084256,
SS-014809-001,GASLAMP,,,,-117.1604415,32.70839482,
SS-014809-001,GASLAMP,,,,-117.1604277,32.7084189,
SS-014809-002,GASLAMP,,0,,-117.160394,32.70840015,
SX-014458-005,GASLAMP,,,,-117.1609014,32.70825357,
SX-014458-005,GASLAMP,,,,-117.160866,32.70823417,
SX-014458-005,GASLAMP,,,,-117.1609194,32.70821575,
SX-014458-005,GASLAMP,,,,-117.1608363,32.70822423,
SX-014458-005,GASLAMP,,0,,-117.160874,32.70817912,
SS-014809-004,GASLAMP,,,,-117.1605697,32.70826403,
SS-014809-004,GASLAMP,IND,55,,-117.160595,32.70823238,K ST E/O 4TH AV 130' S/S
SS-014809-004,GASLAMP,,,,-117.1605482,32.70824234,
SS-014809-004,GASLAMP,,,,-117.1605754,32.70820086,
SS-014809-004,GASLAMP,,,,-117.160528,32.70821884,
,GASLAMP,,,,-117.1609216,32.70911296,4TH AV S/O J ST 40' E/S 2
SS-000142-004,GASLAMP,,,,-117.1608837,32.70914785,4TH AV N/O J ST 1E
,GASLAMP,,,,-117.1608743,32.7091004,4TH AV S/O J ST 40' E/S 5
SS-000142-004,GASLAMP,,,,-117.1608388,32.70913584,4TH AV S/O J ST 40' E/S 3
SX-014462-005,GASLAMP,,0,,-117.1602555,32.70826515,5TH AV @ K ST SWS
SX-014462-005,GASLAMP,,,,-117.1601672,32.70817706,5TH AV @ K ST SWS
SX-014462-005,GASLAMP,,,,-117.1602865,32.70825469,5TH AV @ K ST SWS
SX-014462-005,GASLAMP,,,,-117.160265,32.7082276,5TH AV @ K ST SWS
SX-014462-005,GASLAMP,,,,-117.1603053,32.70821632,
,GASLAMP,,,,-117.160324,32.7082592,5TH AV @ K ST SWS
,GASLAMP,,,,-117.1601711,32.70815764,
,GASLAMP,,,,-117.1601926,32.70816667,
,GASLAMP,,,,-117.1602006,32.70814861,
,GASLAMP,,,,-117.1602167,32.70815313,
SS-000187-005,GASLAMP,,,,-117.1599247,32.70816921,5TH AV S/O K ST 80' E/S
SS-000187-005,GASLAMP,,,,-117.1599458,32.70813609,5TH AV S/O K ST 80' E/S
SS-000187-005,GASLAMP,,,,-117.1599776,32.70815316,5TH AV S/O K ST 80' E/S
SS-000187-005,GASLAMP,,0,,-117.160025,32.70811859,5TH AV S/O K ST 80' E/S
SS-000187-005,GASLAMP,,,,-117.1599712,32.7081095,5TH AV S/O K ST 80' E/S
SS-000187-004,GASLAMP,,,,-117.1600096,32.70789017,5TH AV S/O K ST 165' E/S
SS-000187-004,GASLAMP,,,,-117.1599646,32.70789584,5TH AV S/O K ST 165' E/S
SS-000187-001,GASLAMP,,,,-117.1600268,32.70764933,5TH AV N/O L ST 125' E/S
SS-000187-001,GASLAMP,,,,-117.1599898,32.7076329,5TH AV N/O L ST 125' E/S
SS-000187-001,GASLAMP,,,,-117.1599761,32.70766459,5TH AV N/O L ST 125' E/S
SS-000187-001,GASLAMP,,,,-117.1599427,32.70762534,5TH AV N/O L ST 125' E/S
SS-000187-001,GASLAMP,,0,,-117.1600177,32.70760355,5TH AV N/O L ST 125' E/S
SS-000187-006,GASLAMP,,,,-117.1601989,32.70800998,5TH AV S/O K ST 125' W/S
SS-000187-006,GASLAMP,,0,,-117.1602225,32.70799506,5TH AV S/O K ST 121' W/S
,GASLAMP,,,,-117.1602516,32.70802674,5TH AV S/O K ST 125' W/S
SS-000187-006,GASLAMP,,,,-117.1602516,32.70799966,5TH AV S/O K ST 125' W/S
SS-000187-006,GASLAMP,,,,-117.1602275,32.70797709,5TH AV S/O K ST 125' W/S
SS-000187-007,GASLAMP,,,,-117.160168,32.70772107,5TH AV N/O L ST 170' W/S
SS-000187-007,GASLAMP,,,,-117.1601819,32.70774011,5TH AV N/O L ST 170' W/S
SS-000187-007,GASLAMP,,,,-117.1602007,32.70776268,5TH AV N/O L ST 170' W/S
SS-000187-007,GASLAMP,,,,-117.1602221,32.70773786,5TH AV N/O L ST 170' W/S
SX-014549-002,GASLAMP,,,,-117.1602302,32.70743994,5TH AV N/O L ST 85' W/S
SX-014549-002,GASLAMP,,,,-117.1602895,32.70740361,5TH AV N/O L ST 85' W/S
SX-014549-002,GASLAMP,,0,,-117.1602738,32.70744874,5TH AV @ L ST NEN
SX-014549-002,GASLAMP,,,,-117.1602302,32.70738126,5TH AV N/O L ST 85' W/S
,GASLAMP,,,,-117.1602731,32.70737449,5TH AV N/O L ST 85' W/S
,GASLAMP,,,,-117.1607076,32.70926351,J ST E/O 4TH AV 40' S/S
,GASLAMP,,,,-117.16039,32.70932541,J ST W/O 5TH 105' S/S
SS-014368-001,GASLAMP,,,,-117.1604193,32.70930435,J ST W/O 5TH 105' S/S
SS-014368-001,GASLAMP,,,,-117.1604313,32.709259,J ST W/O 5TH 105' S/S
,GASLAMP,,,,-117.1611716,32.70959302,4TH AV S/O J ST 1W
SS-000141-003,GASLAMP,,,,-117.1611027,32.70989893,4TH AV S/O ISLAND AV 2W 4
SS-000141-003,GASLAMP,,,,-117.1611627,32.7098742,4TH AV S/O ISLAND AV 2W 3
SS-000141-002,GASLAMP,,0,,-117.1611429,32.71022679,4TH AV S/O ISLAND AV 1W 1
SS-000141-002,GASLAMP,,,,-117.1610804,32.7101482,4TH AV S/O ISLAND AV 1W 4
SS-000141-002,GASLAMP,,,,-117.161118,32.71017754,4TH AV S/O ISLAND AV 1W 3
SS-000141-002,GASLAMP,,,,-117.1611662,32.71018657,4TH AV S/O ISLAND AV 1W 2
SS-000141-002,GASLAMP,,,,-117.1611475,32.71013692,4TH AV S/O ISLAND AV 1W 5
,GASLAMP,,,,-117.160898,32.71006696,ISLAND ST E/O 4TH AV 110' S/S 5S
,GASLAMP,,,,-117.1608712,32.71007599,ISLAND ST E/O 4TH AV 110' S/S 2S
SS-000141-006,GASLAMP,,,,-117.160892,32.70971866,4TH AV N/O J ST 122' E/S
SS-000141-006,GASLAMP,,0,,-117.1608747,32.70969191,4TH AV N/O J ST 122' E/S
SS-000141-006,GASLAMP,,,,-117.1608632,32.70973971,4TH AV N/O J ST 122' E/S
SS-000141-006,GASLAMP,,,,-117.1608497,32.70971037,4TH AV N/O J ST 122' E/S
SS-000141-005,GASLAMP,,,,-117.160898,32.7095128,4TH AV N/O J ST 1E 4
SS-014276-003,MISCELLANEOUS-1HEAD,IND,55,,-117.1605322,32.71033427,ISLAND AV W/O 4TH AV 1S 4
SX-014288-001,GASLAMP,,,,-117.1608856,32.71032094,4TH AV @ ISLAND AV SES 2
SX-014288-001,GASLAMP,,,,-117.1609055,32.71029066,4TH AV @ ISLAND AV SES 4
SX-014288-001,GASLAMP,,,,-117.1608605,32.71029264,4TH AV @ ISLAND AV SES 5
SX-014288-001,GASLAMP,,,,-117.1609114,32.7102791,4TH AV @ ISLAND AV SES
SX-014288-001,GASLAMP,,,,-117.1608578,32.71027233,4TH AV @ ISLAND AV SES 3
SS-014368-003,GASLAMP,,,,-117.160735,32.70944348,J ST E/O 4TH AV 93' N/S
SS-014368-003,GASLAMP,IND,55,,-117.1607031,32.70946197,J ST E/O 4TH AV 93' N/S
SS-014368-003,GASLAMP,,,,-117.1606786,32.70947951,J ST E/O 4TH AV 93' N/S
SS-014368-003,GASLAMP,,,,-117.1607049,32.709505,J ST E/O 4TH AV 93' N/S
SS-014368-004,GASLAMP,,,,-117.1604212,32.70945536,J ST E/O 4TH AV 177' N/S
SS-014368-004,GASLAMP,,0,,-117.1604388,32.70947694,J ST E/O 4TH AV 177' N/S
SS-014368-004,GASLAMP,,,,-117.1604099,32.70951403,J ST E/O 4TH AV 177' N/S
,GASLAMP,,,,-117.160198,32.71005856,5TH AV S/O ISLAND ST 125' W/S
,GASLAMP,,,,-117.160251,32.71009853,5TH AV S/O ISLAND ST 125' W/S
SS-000185-001,GASLAMP,,,,-117.1602115,32.70978559,5TH AV N/O J ST 170' W/S
,GASLAMP,IND,55,,-117.1602417,32.7097733,AI 5TH AV N/O J ST 170' W/S
SS-000185-001,GASLAMP,,,,-117.1602788,32.70979614,5TH AV N/O J ST 170' W/S
SS-000185-001,GASLAMP,,,,-117.1602704,32.70975777,5TH AV N/O J ST 170'
SS-000185-002,GASLAMP,,,,-117.1601764,32.70960195,5TH AV N/O J ST 90' W/S
SS-000185-002,GASLAMP,,,,-117.1602008,32.70962164,5TH AV N/O J ST 90' W/S
SS-000185-002,GASLAMP,,0,,-117.1602256,32.70963826,5TH AV N/O J ST 90' W/S
,GASLAMP,,,,-117.160199,32.70944568,5TH AV @ J ST NWW
SX-014380-002,GASLAMP,,,,-117.1602358,32.70945856,5TH AV @ J ST NWW
SX-014380-002,GASLAMP,,,,-117.160265,32.70949823,5TH AV @ J ST NWW
,GASLAMP,,0,,-117.1600506,32.71018849,5TH AV S/O ISLAND ST 80' E/S
SS-000185-006,GASLAMP,,,,-117.1600221,32.71015775,5TH AV S/O ISLAND ST 80' E/S
,GASLAMP,,,,-117.1599485,32.7101482,5TH AV S/O ISLAND ST 80' E/S
SS-000185-005,GASLAMP,,,,-117.1600181,32.70992051,5TH AV S/O ISLAND AV 165' E/S
SS-000185-005,GASLAMP,,,,-117.1599905,32.70994071,5TH AV S/O ISLAND AV 165' E/S
SS-000185-005,GASLAMP,,,,-117.1600048,32.70989995,5TH AV S/O ISLAND AV 165' E/S
SS-000185-005,GASLAMP,,,,-117.1599619,32.70990898,5TH AV S/O ISLAND AV 165' E/S
,GASLAMP,,,,-117.1599861,32.70965621,5TH AV N/O J ST 95' E/S
,GASLAMP,,,,-117.1599512,32.70963138,5TH AV N/O J ST 95' E/S
SX-014380-001,GASLAMP,,,,-117.1600393,32.7094933,5TH AV @ J ST NEN
SX-014380-001,GASLAMP,,,,-117.1600154,32.70950779,5TH AV @ J ST NEN
,GASLAMP,,,,-117.1600048,32.70947792,5TH AV @ J ST NEN
SX-014380-001,GASLAMP,,,,-117.1599899,32.70950735,5TH AV @ J ST NEN
SX-014287-002,Chinese Lantern,,,,-117.1603477,32.71033668,5TH AV @ ISLAND AV SWS
,GASLAMP,,,,-117.1602069,32.71032645,5TH AV @ ISLAND AV SWS
SX-014287-002,GASLAMP,,0,,-117.1602199,32.71030245,5TH AV @ ISLAND AV SWS
SX-014287-002,GASLAMP,,,,-117.1602865,32.71028362,5TH AV @ ISLAND AV SWS
,GASLAMP,,,,-117.1601806,32.70923616,5TH AV @ J ST SWS
SX-014380-003,GASLAMP,,,,-117.1602127,32.70922345,5TH AV @ J ST SWS
SX-014380-003,GASLAMP,,,,-117.1602328,32.70920484,5TH AV @ J ST SWS
SX-014380-003,GASLAMP,,,,-117.1602436,32.70916873,5TH AV @ J ST SWS
,GASLAMP,,0,,-117.1602243,32.7090226,5TH AV S/O J ST 1W
SS-000186-005,GASLAMP,,,,-117.1602058,32.70899539,5TH AV S/O J ST 1W
,GASLAMP,,,,-117.1602489,32.70898818,5TH AV S/O J ST 1W
SS-000186-002,GASLAMP,,,,-117.1601838,32.70877136,5TH AV N/O K ST 2W
SS-000186-002,GASLAMP,,,,-117.1602053,32.70878666,5TH AV N/O K ST 2W
SS-000186-002,GASLAMP,,,,-117.1602275,32.70877603,
SS-000186-002,GASLAMP,,,,-117.1602382,32.70876249,
,GASLAMP,,,,-117.160198,32.70874443,5TH AV N/O K ST 2W
,GASLAMP,,,,-117.1601781,32.70856151,5TH AV N/O K 1W
,GASLAMP,,,,-117.1601953,32.70854808,5TH AV N/O K 1W
SX-014462-004,GASLAMP,,,,-117.1602114,32.70853454,
SX-014462-004,GASLAMP,,,,-117.1602194,32.70859096,
SX-014462-004,GASLAMP,,0,,-117.1602593,32.70855918,5TH AV N/O K 1W
,GASLAMP,,,,-117.1599619,32.70929511,5TH AV S/O J ST 2E
,GASLAMP,,,,-117.1599351,32.70928383,5TH AV S/O J ST 2E
SS-000186-004,GASLAMP,,,,-117.1600428,32.70911836,5TH AV S/O J ST 1E
SS-000186-004,GASLAMP,,,,-117.1600123,32.70909684,5TH AV S/O J ST 1E
SS-000186-004,GASLAMP,,,,-117.15997,32.70911682,5TH AV S/O J ST 1E
,GASLAMP,,,,-117.1600317,32.70907845,5TH AV S/O J ST 1E
SS-000186-003,GASLAMP,,,,-117.1600256,32.70889071,5TH AV S/O J ST 2E
SS-000186-003,GASLAMP,,,,-117.1600122,32.70886805,5TH AV S/O J ST 2E
SS-000186-001,GASLAMP,,,,-117.1600184,32.70862795,5TH AV N/O K ST 1E
SS-000186-001,GASLAMP,,0,,-117.1600017,32.70860785,5TH AV N/O K ST 1E
SS-000186-001,GASLAMP,,,,-117.1599593,32.70862256,5TH AV N/O K ST 1E
,GASLAMP,,,,-117.159978,32.70859999,5TH AV N/O K 1E
SX-014462-001,GASLAMP,,,,-117.1600007,32.70842349,5TH AV @ K ST NEN
,GASLAMP,,,,-117.1599797,32.70843899,5TH AV @ K ST NEN
,GASLAMP,,,,-117.1599566,32.70843072,5TH AV @ K ST NEN
SS-000229-001,GASLAMP,,,,-117.1593181,32.70910019,6TH AV S/O J ST 115' W/S 1W 5
SS-000229-001,GASLAMP,,,,-117.1593423,32.70909876,6TH AV S/O J ST 115' W/S 1W 4
SS-000229-001,GASLAMP,,,,-117.1593745,32.70908071,6TH AV S/O J ST 115' W/S 1W 2
SS-000229-001,GASLAMP,,,,-117.1593423,32.7090604,6TH AV S/O J ST 115' W/S 1W 3
SS-000229-001,GASLAMP,,,,-117.1593879,32.7090446,6TH AV S/O J ST 115' W/S 1W
SS-000229-003,GASLAMP,,,,-117.1592962,32.70888761,6TH AV S/O J ST 188' W/S 2W 3
SS-000229-003,GASLAMP,,0,,-117.1593357,32.70886752,6TH AV S/O J ST 188' W/S 2W
SS-000229-003,GASLAMP,,,,-117.1592887,32.70884599,6TH AV S/O J ST 188' W/S 2W 5
SS-000229-003,GASLAMP,,,,-117.1593638,32.7088663,6TH AV S/O J ST 188' W/S 2W 4
SS-000229-003,GASLAMP,,,,-117.1593343,32.70883922,6TH AV S/O J ST 188' W/S 2W 2
SS-000229-005,GASLAMP,,,,-117.159304,32.70859295,6TH AV S/O J ST 282' W/S 3W
SS-000229-005,GASLAMP,,,,-117.1593772,32.70859096,6TH AV S/O J ST 282' W/S 3W 3
SS-000229-005,GASLAMP,,,,-117.1593423,32.7086361,6TH AV S/O J ST 282' W/S 3W 5
SS-000229-005,GASLAMP,,,,-117.159345,32.70857517,6TH AV S/O J ST 282' W/S 3W 2
SS-000229-005,GASLAMP,,,,-117.1593397,32.70860676,6TH AV S/O J ST 282' W/S 3W 4
SS-000229-004,GASLAMP,,,,-117.1590889,32.70860181,6TH AV S/O K ST 114' W/S 1
SS-000229-004,GASLAMP,,,,-117.1590187,32.70860267,6TH AV S/O K ST 114' W/S 2
SS-000229-004,GASLAMP,,,,-117.1590473,32.70858194,6TH AV S/O K ST 114' W/S 5
SS-000229-004,GASLAMP,,,,-117.1590527,32.7086361,6TH AV S/O K ST 114' W/S 3
SS-000229-004,GASLAMP,,,,-117.1590473,32.70861128,6TH AV S/O K ST 114' W/S 4
SS-000229-002,GASLAMP,,,,-117.1590856,32.7088049,6TH AV S/O J ST 182' E/S 3
,GASLAMP,,,,-117.1590419,32.70885728,6TH AV S/O J ST 182' E/S 2
,GASLAMP,,,,-117.1590419,32.70882794,6TH AV S/O J ST 182' E/S 4
,GASLAMP,,,,-117.1593182,32.70921386,6TH AV @ J ST SW 5
SS-000229-006,GASLAMP,,,,-117.159104,32.7091842,6TH AV S/O J ST 76' E/S 1
SS-000229-006,GASLAMP,,,,-117.1591026,32.70912112,6TH AV S/O J ST 76' E/S 2
SS-000229-006,GASLAMP,,,,-117.1591251,32.70915293,6TH AV S/O J ST 76' E/S 3
SS-000229-006,GASLAMP,,,,-117.1590714,32.70914164,6TH AV S/O J ST 76' E/S 4
SS-000229-006,GASLAMP,,,,-117.1590285,32.70916196,6TH AV S/O J ST 76' E/S 5
SS-000230-005,GASLAMP,,,,-117.1591075,32.70812576,6TH AVE S/O K ST 72' E/S 4
SS-000230-005,GASLAMP,HPS,70,,-117.1590733,32.70808672,6TH AVE S/O K ST 72' E/S 1
SS-000230-005,GASLAMP,,,,-117.1590285,32.70813056,6TH AVE S/O K ST 72' E/S 3
SS-000230-005,GASLAMP,,,,-117.1590768,32.70816667,6TH AVE S/O K ST 72' E/S 2
SS-000230-005,GASLAMP,,,,-117.1590661,32.70813056,6TH AVE S/O K ST 72' E/S 5
SS-000230-002,GASLAMP,,,,-117.1590859,32.70789177,6TH AVE S/O K ST 157' E/S 2
SS-000230-002,GASLAMP,,,,-117.1590553,32.70785296,6TH AVE S/O K ST 157' E/S 1
SS-000230-002,GASLAMP,,,,-117.1590553,32.70792292,6TH AVE S/O K ST 157' E/S 3
SS-000230-002,GASLAMP,,,,-117.1590124,32.70789133,6TH AVE S/O K ST 157' E/S 4
SS-000230-002,GASLAMP,,,,-117.1589776,32.70788455,6TH AVE S/O K ST 157' E/S 5
SS-014811-001,GASLAMP,,0,,-117.1595477,32.7082586,K ST W/O 6TH AV 91' S/S 1
SS-014811-001,GASLAMP,,,,-117.1595296,32.70823749,K ST W/O 6TH AV 91' S/S 4
SS-014811-001,GASLAMP,,,,-117.159565,32.70821632,K ST W/O 6TH AV 91' S/S 3
SS-014811-001,GASLAMP,,,,-117.1595221,32.70820052,K ST W/O 6TH AV 91' S/S 2
SS-000230-004,GASLAMP,,,,-117.1591182,32.70768163,6TH AVE S/O K ST 244' E/S 2
SS-000230-004,GASLAMP,HPS,70,,-117.1590988,32.70765784,6TH AVE S/O K ST 244' E/S 4
SS-000230-004,GASLAMP,,,,-117.1590768,32.70764306,6TH AVE S/O K ST 244' E/S 3
,GASLAMP,,,,-117.15905,32.70769723,6TH AVE S/O K ST 244' E/S
,GASLAMP,,0,,-117.1593557,32.7082205,6TH AV @ K ST SW 3
SX-014463-003,GASLAMP,,,,-117.1593155,32.70820955,6TH AV @ K ST SW 5
SX-014463-003,GASLAMP,,,,-117.1593584,32.70819149,6TH AV @ K ST SW 4
SX-014463-004,GASLAMP,,,,-117.1593209,32.70817569,K ST @ 6TH AV SW 3
,GASLAMP,,0,,-117.159292,32.70795123,6TH AV S/O K ST 141' W/S 1W 4
SS-000230-001,GASLAMP,,,,-117.1593039,32.70797084,6TH AV S/O K ST 141' W/S 1W 2
